"BOX","MONTH","DEPTH_BIN","min_val","max_val","n","sd","min_depth","max_depth","variable"
8,"07",4,32.3477,35.0452,45,0.620404710001398,100,5000,"Salinity"
8,"08",1,28.6391,31.5148,72,0.668830918300761,0,10,"Salinity"
8,"08",2,30.46,32.145,65,0.375887507901172,10,30,"Salinity"
8,"08",3,31.805,32.652,65,0.176834684002732,30,100,"Salinity"
8,"08",4,32.3998,35.085,178,0.660396439662965,100,5000,"Salinity"
8,"09",1,28.0386,32.317,129,1.01813525409796,0,10,"Salinity"
8,"09",2,28.1544,32.6541,135,0.88042969076424,10,30,"Salinity"
8,"09",3,30.7217,33.8501,249,0.444101538563655,30,100,"Salinity"
8,"09",4,32.3076,35.1059,248,0.729638244677808,100,5000,"Salinity"
8,"10",1,28.5343,33.421,208,0.878895481361315,0,10,"Salinity"
8,"10",2,28.5848,32.928,241,0.691056356859917,10,30,"Salinity"
8,"10",3,30.5285,34.107,465,0.48810150381951,30,100,"Salinity"
8,"10",4,32.063,35.2012,487,0.76625986370733,100,5000,"Salinity"
8,"11",1,29.41,32.24,161,0.542197967630352,0,10,"Salinity"
8,"11",2,29.9,32.44,164,0.483986302630789,10,30,"Salinity"
8,"11",3,30.81,33.36,137,0.42958314367457,30,100,"Salinity"
8,"11",4,32.46,35.02,371,0.693763624237076,100,5000,"Salinity"
8,"12",1,29.3146,32.07,63,0.712296390745685,0,10,"Salinity"
8,"12",2,29.3154,32.1305,49,0.627735722325354,10,30,"Salinity"
8,"12",3,31.044,33.8,82,0.519512971582304,30,100,"Salinity"
8,"12",4,32.5376,35.0964,128,0.690935368108283,100,5000,"Salinity"
9,"04",1,31.809,33.101,34,0.295689563870317,0,10,"Salinity"
9,"04",2,31.829,33.103,64,0.288453456948252,10,30,"Salinity"
9,"04",3,31.853,33.253,131,0.288865858088951,30,100,"Salinity"
9,"04",4,34.505,34.508,2,0.00212132034355972,100,5000,"Salinity"
9,"05",1,32.284,32.87,13,0.175801753148984,0,10,"Salinity"
9,"05",2,32.283,33,21,0.195922409326219,10,30,"Salinity"
9,"05",3,32.289,33.791,45,0.323996422539172,30,100,"Salinity"
9,"05",4,32.572,34.115,4,0.876585230691612,100,5000,"Salinity"
9,"09",1,31.526,31.532,2,0.00424264068711945,0,10,"Salinity"
9,"09",2,31.5345,31.535,2,0.00035355339059245,10,30,"Salinity"
9,"09",3,31.5265,32.485,6,0.372222463946854,30,100,"Salinity"
9,"10",1,31.32,32.158,14,0.267424178121493,0,10,"Salinity"
9,"10",2,31.32,32.2725,16,0.344271141144593,10,30,"Salinity"
9,"10",3,31.006,32.861,39,0.416890320158474,30,100,"Salinity"
9,"10",4,32.672,32.919,4,0.115719128352519,100,5000,"Salinity"
9,"11",1,31.6,32.98,34,0.288063367273699,0,10,"Salinity"
9,"11",2,31.75,33.05,63,0.225452714038401,10,30,"Salinity"
9,"11",3,31.96,33.55,118,0.297552114109996,30,100,"Salinity"
9,"12",1,31.52,32.506,20,0.378475317279045,0,10,"Salinity"
9,"12",2,31.62,32.506,30,0.314162810122981,10,30,"Salinity"
9,"12",3,31.67,33.42,62,0.407608980408395,30,100,"Salinity"
9,"12",4,32.67,32.84,3,0.0854400374531762,100,5000,"Salinity"
1,"02",1,3.52,5.92,14,0.765418179174619,0,10,"Silicate"
1,"02",2,4.69,6.5,10,0.687398477352595,10,30,"Silicate"
1,"02",3,4.54,6.81,13,0.810417746027889,30,100,"Silicate"
1,"02",4,4.91,12.14,11,2.60538658796104,100,5000,"Silicate"
1,"03",1,0.24,6.888,61,2.12765367164115,0,10,"Silicate"
1,"03",2,0.17,6.58,60,2.22264742636364,10,30,"Silicate"
1,"03",3,0.18,10.52,96,2.47473592297983,30,100,"Silicate"
1,"03",4,2.65,15.17,144,3.60176079019314,100,5000,"Silicate"
1,"04",1,0,3.8925,153,1.10711298827927,0,10,"Silicate"
1,"04",2,0,6.03,238,1.23680308633257,10,30,"Silicate"
1,"04",3,0.21,10.37,586,1.59242238907813,30,100,"Silicate"
1,"04",4,2.2125,17.945,562,3.4229917245773,100,5000,"Silicate"
1,"05",1,0.1865,4.2215,34,0.890674191858494,0,10,"Silicate"
1,"05",2,0.191,4.73,55,1.07260079989059,10,30,"Silicate"
1,"05",3,0.35,6.625,133,1.47292397129148,30,100,"Silicate"
1,"05",4,2.15,15.188,162,3.42784121258553,100,5000,"Silicate"
1,"06",1,0.75,2.449,9,0.7533422197116,0,10,"Silicate"
1,"06",2,0.87,3.155,14,0.75148588341168,10,30,"Silicate"
1,"06",3,1.39,7.95,35,2.00830179023778,30,100,"Silicate"
1,"06",4,4.66,14.72,24,3.45170198822105,100,5000,"Silicate"
1,"07",1,0,1.32,48,0.314329679100018,0,10,"Silicate"
1,"07",2,0.18,1.96,46,0.501107035342316,10,30,"Silicate"
1,"07",3,1.07,6.4,48,1.28464803248823,30,100,"Silicate"
1,"07",4,3.77,14.51,68,3.55930413388228,100,5000,"Silicate"
1,"08",1,0.22,1.29,28,0.350566246409567,0,10,"Silicate"
1,"08",2,0.86,2.09,26,0.341661325786899,10,30,"Silicate"
1,"08",3,2.24,8.56,30,1.67098511793727,30,100,"Silicate"
1,"08",4,5.54,35.35,28,10.9158546105336,100,5000,"Silicate"
1,"09",1,0.14,2.32,51,0.478407154923871,0,10,"Silicate"
1,"09",2,0.14,6.33,99,1.11924887572662,10,30,"Silicate"
1,"09",3,0.52,7.98,212,1.92260747037145,30,100,"Silicate"
1,"09",4,3.71,15.818,246,3.06201775726639,100,5000,"Silicate"
1,"10",1,0.176,2.8285,146,0.490209820452447,0,10,"Silicate"
1,"10",2,0,4.409,268,0.675506347547653,10,30,"Silicate"
1,"10",3,0.6455,10.851,664,2.21199390629317,30,100,"Silicate"
1,"10",4,1.1075,19.561,655,2.91427817932618,100,5000,"Silicate"
1,"11",1,1.09,2.6085,7,0.483659007684428,0,10,"Silicate"
1,"11",2,1.36,1.84,10,0.156063555429618,10,30,"Silicate"
1,"11",3,1.27,5.463,23,1.53454944141344,30,100,"Silicate"
1,"11",4,3.86,14.06,25,2.92402260550427,100,5000,"Silicate"
1,"12",1,2.7,5.4015,13,0.955340310556588,0,10,"Silicate"
1,"12",2,2.63,6.1185,19,1.05207046978414,10,30,"Silicate"
1,"12",3,1.82,8.77,47,1.46560711721002,30,100,"Silicate"
1,"12",4,2.9985,14.435,59,2.94221724805388,100,5000,"Silicate"
2,"02",1,0,6.67,175,1.76554477746897,0,10,"Silicate"
2,"02",2,1.3,6.03,44,1.37730170602856,10,30,"Silicate"
2,"02",3,0,6.75,199,1.81965113058625,30,100,"Silicate"
2,"02",4,4.6,8.76,14,1.41616879853147,100,5000,"Silicate"
2,"03",1,0,7.65,403,2.12583260611568,0,10,"Silicate"
2,"03",2,0,7.39,251,2.062478145049,10,30,"Silicate"
2,"03",3,0.13,33.88,475,8.86386757891748,30,100,"Silicate"
2,"03",4,2.49,35.07,43,10.4294172717853,100,5000,"Silicate"
2,"04",1,0.11,4.418,113,0.833486530532256,0,10,"Silicate"
2,"04",2,0.22,6.0905,136,0.923433439955649,10,30,"Silicate"
2,"04",3,1.01,11.2,308,1.92002139896128,30,100,"Silicate"
2,"04",4,6.81,12.49,8,2.43570465016946,100,5000,"Silicate"
2,"07",1,0,2.73,120,0.714362455961534,0,10,"Silicate"
2,"07",2,0,4.99,118,1.10144881409749,10,30,"Silicate"
2,"07",3,0.45,33.84,207,6.74073290034322,30,100,"Silicate"
2,"07",4,3.68,34.71,20,8.50803043260338,100,5000,"Silicate"
2,"08",1,0.38,1.96,20,0.502702957180376,0,10,"Silicate"
2,"08",2,0.46,5.37,20,1.49001545382307,10,30,"Silicate"
2,"08",3,2.38,8.53,35,1.65715621553584,30,100,"Silicate"
2,"08",4,6.39,9.21,4,1.15938201929591,100,5000,"Silicate"
2,"09",1,0.57,3.06,19,0.920593185324276,0,10,"Silicate"
2,"09",2,0.63,4.33,28,1.08412272826793,10,30,"Silicate"
2,"09",3,1.23,9.77,87,1.97589416178412,30,100,"Silicate"
2,"10",1,0.78,3.5615,27,0.852287351393137,0,10,"Silicate"
2,"10",2,0.87,7.2075,53,1.42366596749735,10,30,"Silicate"
2,"10",3,1.26,10.564,145,1.95044050125769,30,100,"Silicate"
2,"12",1,4.29,4.76,8,0.22,0,10,"Silicate"
2,"12",2,4.09,4.77,6,0.273617738216415,10,30,"Silicate"
2,"12",3,4.41,5.77,20,0.403796131469178,30,100,"Silicate"
3,"02",1,3.78,6.49,21,0.881892715643327,0,10,"Silicate"
3,"02",2,4.82,6.53,13,0.634212615000396,10,30,"Silicate"
3,"02",3,4.32,7.83,22,1.25497632822918,30,100,"Silicate"
3,"02",4,5.33,13.94,27,2.45360703136983,100,5000,"Silicate"
3,"03",1,0.08,8.11,247,1.91433565533417,0,10,"Silicate"
3,"03",2,0.08,8.5,279,2.0661795229597,10,30,"Silicate"
3,"03",3,0.08,34.48,438,2.55558392121951,30,100,"Silicate"
3,"03",4,0.05,35.16,414,4.19758742196593,100,5000,"Silicate"
3,"04",1,0,7.68,207,1.56409271158952,0,10,"Silicate"
3,"04",2,0,7.56,329,1.67217987177797,10,30,"Silicate"
3,"04",3,0,10.74,768,2.20582700760121,30,100,"Silicate"
3,"04",4,1.88,16.17,611,2.78647837880635,100,5000,"Silicate"
3,"05",1,0.6315,0.6315,1,NA,0,10,"Silicate"
3,"05",2,0.8635,1.285,2,0.29804550827013,10,30,"Silicate"
3,"05",3,3.023,5.085,6,0.798082117746455,30,100,"Silicate"
3,"05",4,4.6975,10.188,3,2.74695787796852,100,5000,"Silicate"
3,"06",1,0.69,2.638,13,0.604704250662446,0,10,"Silicate"
3,"06",2,0.85,2.98,26,0.693648974626215,10,30,"Silicate"
3,"06",3,0.93,7.225,58,1.77514288723892,30,100,"Silicate"
3,"06",4,3.63,12.81,35,2.56379855460046,100,5000,"Silicate"
3,"07",1,0,4.91,265,0.964434971462323,0,10,"Silicate"
3,"07",2,0.39,5.12,268,1.11383762787844,10,30,"Silicate"
3,"07",3,1.28,32.28,293,2.54870139663339,30,100,"Silicate"
3,"07",4,5.08,35.24,338,5.80177038491862,100,5000,"Silicate"
3,"08",1,0.44,2.3,34,0.51726424529948,0,10,"Silicate"
3,"08",2,0.6,4.05,34,0.855572537662018,10,30,"Silicate"
3,"08",3,1.9,8.43,36,1.43606660764301,30,100,"Silicate"
3,"08",4,3.99,13.93,47,2.542834338978,100,5000,"Silicate"
3,"09",1,0,4.05,177,0.988959410940056,0,10,"Silicate"
3,"09",2,0,7.7,309,1.44813579353246,10,30,"Silicate"
3,"09",3,0.43,11.78,747,2.41586599531285,30,100,"Silicate"
3,"09",4,3.37,19.14,468,2.95171222451817,100,5000,"Silicate"
3,"10",1,0,4.664,195,0.773182807632177,0,10,"Silicate"
3,"10",2,0,5.0465,292,0.89265234665268,10,30,"Silicate"
3,"10",3,0,14.13,745,2.49426227266515,30,100,"Silicate"
3,"10",4,4.82,15.73,510,2.32007127314124,100,5000,"Silicate"
3,"12",1,2.83,8.21,53,1.53523394810014,0,10,"Silicate"
3,"12",2,2.81,8.33,60,1.45467406631002,10,30,"Silicate"
3,"12",3,2.99,14.09,155,2.25399850945939,30,100,"Silicate"
3,"12",4,5.18,16.88,103,3.02158127073268,100,5000,"Silicate"
4,"02",1,7.26,7.26,1,NA,0,10,"Silicate"
4,"02",2,5.11,8.49,4,1.40260174913147,10,30,"Silicate"
4,"02",3,6.24,7.11,4,0.381269808228591,30,100,"Silicate"
4,"03",1,0.08,13.75,446,2.10755807035234,0,10,"Silicate"
4,"03",2,0.08,9.26,456,1.94781394173185,10,30,"Silicate"
4,"03",3,0.1,32.45,706,2.63057424787022,30,100,"Silicate"
4,"03",4,1.68,15.97,227,2.41592829206843,100,5000,"Silicate"
4,"04",1,0,6.004,190,1.6629326303437,0,10,"Silicate"
4,"04",2,0,6.6315,296,1.77309613065617,10,30,"Silicate"
4,"04",3,0,11.757,738,2.28023754076197,30,100,"Silicate"
4,"04",4,2.68,16.32,128,2.61468791099604,100,5000,"Silicate"
4,"05",1,0.019,3.189,15,0.813148287888032,0,10,"Silicate"
4,"05",2,0.0675,3.252,30,0.900291894555482,10,30,"Silicate"
4,"05",3,0.0805,7.7815,82,1.84324761350159,30,100,"Silicate"
4,"05",4,5.113,13.257,13,2.87442925828719,100,5000,"Silicate"
4,"06",1,0.82,2.07,20,0.38391713744121,0,10,"Silicate"
4,"06",2,0.97,2.37,28,0.427126952863471,10,30,"Silicate"
4,"06",3,1.56,32.98,57,4.12048112016717,30,100,"Silicate"
4,"06",4,8.16,10.63,16,0.858651801760566,100,5000,"Silicate"
4,"07",1,0,4.81,785,1.13829531186572,0,10,"Silicate"
4,"07",2,0,5.99,785,1.38052879423877,10,30,"Silicate"
4,"07",3,0.72,33.53,1121,4.02594774729558,30,100,"Silicate"
4,"07",4,3.15,35.13,375,5.6641732568645,100,5000,"Silicate"
4,"08",1,0.21,2.35,84,0.57886633227096,0,10,"Silicate"
4,"08",2,0.49,3.92,84,0.933940135504855,10,30,"Silicate"
4,"08",3,1.4,34.52,112,7.46285249529117,30,100,"Silicate"
4,"08",4,6.26,35.11,33,12.5327073304336,100,5000,"Silicate"
4,"09",1,0.6,5.76,81,1.0562932802149,0,10,"Silicate"
4,"09",2,0.73,9.97,140,1.48372216728112,10,30,"Silicate"
4,"09",3,1.01,12.3,339,2.09512127168729,30,100,"Silicate"
4,"09",4,5.79,13.6,49,2.44323152241224,100,5000,"Silicate"
4,"10",1,0.3375,7.3315,157,1.14619054405891,0,10,"Silicate"
4,"10",2,0.39,8.066,290,1.35852880337704,10,30,"Silicate"
4,"10",3,0.48,15.0625,758,2.38360282295332,30,100,"Silicate"
4,"10",4,5.454,16.352,133,2.56331726277472,100,5000,"Silicate"
4,"12",1,2.15,5.726,13,1.04268066749076,0,10,"Silicate"
4,"12",2,1.77,5.5085,31,0.924179161516124,10,30,"Silicate"
4,"12",3,2.59,10.2645,65,1.5995758475882,30,100,"Silicate"
4,"12",4,5.66,11.01,3,2.98518006157083,100,5000,"Silicate"
5,"01",1,1.9,7.08,32,1.69231612619148,0,10,"Silicate"
5,"01",2,1.97,7.08,32,1.65004386549707,10,30,"Silicate"
5,"01",3,1.77,10.76,62,2.10202161512172,30,100,"Silicate"
5,"01",4,3.21,14.33,36,2.85393724138737,100,5000,"Silicate"
5,"02",1,1.244,7.869,461,1.35379631899295,0,10,"Silicate"
5,"02",2,4.67,7.75,52,0.761344596269309,10,30,"Silicate"
5,"02",3,3.49,13.33,107,1.63594532358075,30,100,"Silicate"
5,"02",4,3.71,13.94,54,2.78562398673219,100,5000,"Silicate"
5,"03",1,0.08,30.98,172,2.90091189581507,0,10,"Silicate"
5,"03",2,0.08,8.03,179,2.18617357625832,10,30,"Silicate"
5,"03",3,0.08,31.26,273,2.91314364166379,30,100,"Silicate"
5,"03",4,2.93,33.44,182,3.92314539913049,100,5000,"Silicate"
5,"04",1,0,30.83,211,2.26859075354023,0,10,"Silicate"
5,"04",2,0,6.068,318,1.11773266915392,10,30,"Silicate"
5,"04",3,0,30.85,807,2.96849880333607,30,100,"Silicate"
5,"04",4,0.8475,34.51,311,3.97977563257008,100,5000,"Silicate"
5,"05",1,0,2.336,145,0.359503696013432,0,10,"Silicate"
5,"05",2,0,2.94,174,0.440680598326663,10,30,"Silicate"
5,"05",3,0.0425,11.8,415,2.51113364502435,30,100,"Silicate"
5,"05",4,1.7,25.491,159,5.28282649490561,100,5000,"Silicate"
5,"06",1,0,30.87,159,2.42805891774331,0,10,"Silicate"
5,"06",2,0,2.38,147,0.438301996521453,10,30,"Silicate"
5,"06",3,0.1,31.63,259,3.16056083314419,30,100,"Silicate"
5,"06",4,5.14,35.44,151,6.82515659353464,100,5000,"Silicate"
5,"07",1,0,30.32,382,2.49376427758835,0,10,"Silicate"
5,"07",2,0.1,7.18,371,0.643298731711033,10,30,"Silicate"
5,"07",3,0.49,32.07,452,2.80951089790209,30,100,"Silicate"
5,"07",4,0.47,35.17,368,5.66614550099621,100,5000,"Silicate"
5,"08",1,0,30.42,151,3.44318362646591,0,10,"Silicate"
5,"08",2,0.15,4.26,140,0.73546823040443,10,30,"Silicate"
5,"08",3,0.26,31.99,192,3.6428484079253,30,100,"Silicate"
5,"08",4,4.74,35.5,130,7.75996046627965,100,5000,"Silicate"
5,"09",1,0,4.935,76,0.756524079114936,0,10,"Silicate"
5,"09",2,0.1,5.335,141,0.925916188264343,10,30,"Silicate"
5,"09",3,0,39.555,324,3.67090389685356,30,100,"Silicate"
5,"09",4,7.76,20.9,117,3.1793149345172,100,5000,"Silicate"
5,"10",1,0.1,3.5835,175,0.500822514553553,0,10,"Silicate"
5,"10",2,0.13,7.5255,265,0.843234091017521,10,30,"Silicate"
5,"10",3,0.28,17.3415,628,3.12102507456171,30,100,"Silicate"
5,"10",4,6.0075,25.237,227,3.84953648760456,100,5000,"Silicate"
5,"11",1,0.78,5.4195,72,0.857655718214433,0,10,"Silicate"
5,"11",2,0.724,7.1025,84,1.07240329107262,10,30,"Silicate"
5,"11",3,0.88,12.713,196,3.13473765042881,30,100,"Silicate"
5,"11",4,6.84,23.194,75,3.24570986742708,100,5000,"Silicate"
5,"12",1,1.95,5.24,55,0.949111198350866,0,10,"Silicate"
5,"12",2,1.61,5.29,63,1.00367934590221,10,30,"Silicate"
5,"12",3,1.76,11.13,128,2.08472822794419,30,100,"Silicate"
5,"12",4,5.61,16.355,53,2.36868332633801,100,5000,"Silicate"
6,"02",1,5.771,7.241,5,0.668990059716884,0,10,"Silicate"
6,"02",3,6.953,7.813,4,0.393141513961576,30,100,"Silicate"
6,"02",4,9.005,9.005,1,NA,100,5000,"Silicate"
6,"03",1,0.06,11.53,112,3.77879556709571,0,10,"Silicate"
6,"03",2,0.04,2.92,56,0.740765990881569,10,30,"Silicate"
6,"03",3,0.06,8.1,109,2.0021828556762,30,100,"Silicate"
6,"03",4,4.87,13.44,34,3.17076829311564,100,5000,"Silicate"
6,"04",1,0,7.42,499,1.40092181261606,0,10,"Silicate"
6,"04",2,0,8.25,780,1.50745436920677,10,30,"Silicate"
6,"04",3,0,13.925,1886,2.62416147306444,30,100,"Silicate"
6,"04",4,0.27,36,597,5.92602954299835,100,5000,"Silicate"
6,"05",1,0,1.81,127,0.457455927190625,0,10,"Silicate"
6,"05",2,0,2.97,161,0.555305601383414,10,30,"Silicate"
6,"05",3,0,8.81,377,2.4220462347646,30,100,"Silicate"
6,"05",4,0.7,37.99,70,9.8800934855747,100,5000,"Silicate"
6,"06",1,0,9.23,378,0.759942696740138,0,10,"Silicate"
6,"06",2,0,5.74,367,0.853658566096255,10,30,"Silicate"
6,"06",3,0,16.52,346,3.39725283183881,30,100,"Silicate"
6,"06",4,2.63,35.06,273,8.24406893942093,100,5000,"Silicate"
6,"07",1,0,2.78,550,0.340770413909219,0,10,"Silicate"
6,"07",2,0.17,31.83,545,1.43714303940527,10,30,"Silicate"
6,"07",3,0.27,33.16,736,6.33144522956133,30,100,"Silicate"
6,"07",4,4.27,37.66,211,9.34054173002972,100,5000,"Silicate"
6,"08",1,0,4.01,690,0.358657945932966,0,10,"Silicate"
6,"08",2,0,7.04,661,0.846936795753654,10,30,"Silicate"
6,"08",3,0.25,35.01,940,5.1941122568465,30,100,"Silicate"
6,"08",4,2.94,35.19,298,7.09697470749827,100,5000,"Silicate"
6,"09",1,0,2.12,258,0.439843841416635,0,10,"Silicate"
6,"09",2,0,7.09,481,1.19794385826381,10,30,"Silicate"
6,"09",3,0,15.57,1013,2.90214584776172,30,100,"Silicate"
6,"09",4,2.04,31.29,265,5.57438659025663,100,5000,"Silicate"
6,"10",1,0,8.143,342,0.92069782701761,0,10,"Silicate"
6,"10",2,0,8.4945,609,0.98076082539212,10,30,"Silicate"
6,"10",3,0.24,18.44,1350,2.93117050185481,30,100,"Silicate"
6,"10",4,3.34,34.53,392,6.76189470856858,100,5000,"Silicate"
6,"11",1,0.26,6.67,234,1.43616908416493,0,10,"Silicate"
6,"11",2,0,7.22,271,1.57225463742215,10,30,"Silicate"
6,"11",3,0.759,19.11,310,3.52493741016622,30,100,"Silicate"
6,"11",4,4.27,36.41,210,8.5971070959882,100,5000,"Silicate"
6,"12",1,2.16,6.44,56,1.65622727298791,0,10,"Silicate"
6,"12",2,1.68,16.965,76,2.19154223074136,10,30,"Silicate"
6,"12",3,1.21,11.95,171,1.85028521515376,30,100,"Silicate"
6,"12",4,4.01,33.22,46,5.75121720785963,100,5000,"Silicate"
7,"02",1,4.97,6.151,2,0.835093108581313,0,10,"Silicate"
7,"02",3,6.803,6.803,1,NA,30,100,"Silicate"
7,"02",4,11.674,11.674,1,NA,100,5000,"Silicate"
7,"03",1,0.25,6.963,18,2.46116438249197,0,10,"Silicate"
7,"03",2,0.25,1.72,22,0.576207183758341,10,30,"Silicate"
7,"03",3,0.44,6.931,66,1.37116224771437,30,100,"Silicate"
7,"03",4,2.22,18.66,90,3.88271596417082,100,5000,"Silicate"
7,"04",1,0,3.83,282,0.906944009316205,0,10,"Silicate"
7,"04",2,0,4.488,447,0.970456605942076,10,30,"Silicate"
7,"04",3,0,11.77,1135,1.68531777742874,30,100,"Silicate"
7,"04",4,0.99,33.522,1499,4.18761267798679,100,5000,"Silicate"
7,"05",1,0,13.77,136,1.3376808398453,0,10,"Silicate"
7,"05",2,0,4.137,175,0.795001532544918,10,30,"Silicate"
7,"05",3,0,9.148,426,1.66603254887571,30,100,"Silicate"
7,"05",4,2.37,37.68,1489,5.89170518187142,100,5000,"Silicate"
7,"06",1,0.2085,4.895,28,1.11917093925362,0,10,"Silicate"
7,"06",2,0.012,1.4085,34,0.312438315124083,10,30,"Silicate"
7,"06",3,0.2115,8.4065,87,2.18802734224865,30,100,"Silicate"
7,"06",4,3.83,38.45,290,5.93755679222621,100,5000,"Silicate"
7,"07",1,0.27,22.167,38,4.90295250816254,0,10,"Silicate"
7,"07",2,0.206,5.63,44,1.17309405201057,10,30,"Silicate"
7,"07",3,0.547,6.553,60,1.53751274451564,30,100,"Silicate"
7,"07",4,0.292,17.399,66,3.91277888316962,100,5000,"Silicate"
7,"08",1,0,0.8,48,0.271494991006913,0,10,"Silicate"
7,"08",2,0,2.19,46,0.569868702565996,10,30,"Silicate"
7,"08",3,1.16,34.65,47,4.72682338330377,30,100,"Silicate"
7,"08",4,4.74,35.36,56,8.54783610309969,100,5000,"Silicate"
7,"09",1,0,5.2465,195,0.624701409224667,0,10,"Silicate"
7,"09",2,0,3.7675,304,0.551040972730878,10,30,"Silicate"
7,"09",3,0,13.52,736,2.15384210041516,30,100,"Silicate"
7,"09",4,0.77,39.815,1225,4.6446103120956,100,5000,"Silicate"
7,"10",1,0,6.555,201,0.569713498707423,0,10,"Silicate"
7,"10",2,0,6.1485,338,0.714475812369296,10,30,"Silicate"
7,"10",3,0,12.22,836,2.24954628461857,30,100,"Silicate"
7,"10",4,1.4935,34.241,1230,4.19447032193727,100,5000,"Silicate"
7,"11",1,0.552,2.912,36,0.446796869793358,0,10,"Silicate"
7,"11",2,0.358,4.405,44,0.66231098414557,10,30,"Silicate"
7,"11",3,0.6455,11.316,144,2.69539037219973,30,100,"Silicate"
7,"11",4,1.48,21.2465,161,3.3236683443359,100,5000,"Silicate"
7,"12",1,0.99,7.517,52,1.03516280456603,0,10,"Silicate"
7,"12",2,0.75,3.83,81,0.78584208613208,10,30,"Silicate"
7,"12",3,1.07,14.73,182,2.83157159195293,30,100,"Silicate"
7,"12",4,1.3,31.8325,308,4.53411393727725,100,5000,"Silicate"
8,"03",1,3.45,11.05,97,1.64973847245295,0,10,"Silicate"
8,"04",1,0,5.9185,161,1.57266498925819,0,10,"Silicate"
8,"04",2,0,7.44,248,1.8633746668434,10,30,"Silicate"
8,"04",3,0,14.1,635,2.4864104278392,30,100,"Silicate"
8,"04",4,2.832,35.52,522,8.12007683696677,100,5000,"Silicate"
8,"05",1,0.089,1.07,27,0.181812323008428,0,10,"Silicate"
8,"05",2,0.043,0.9535,39,0.177285042142143,10,30,"Silicate"
8,"05",3,0.081,10.791,93,2.05774571755443,30,100,"Silicate"
8,"05",4,3.78,36.41,106,9.06395388384496,100,5000,"Silicate"
8,"06",1,0,3.03,175,0.616200695559928,0,10,"Silicate"
8,"06",2,0,11.92,190,1.61815558648993,10,30,"Silicate"
8,"06",3,0.33,19.39,130,3.76172977583192,30,100,"Silicate"
8,"06",4,1.99,41.63,418,8.31723928293758,100,5000,"Silicate"
8,"07",1,0.37,0.94,32,0.166495846601301,0,10,"Silicate"
8,"07",2,0.38,2.82,32,0.660532531981924,10,30,"Silicate"
8,"07",3,0.3,7.47,33,1.57899121516738,30,100,"Silicate"
8,"07",4,6.5,37.52,39,10.548229706094,100,5000,"Silicate"
8,"08",1,0,1.33,107,0.217719541209744,0,10,"Silicate"
8,"08",2,0.15,3.48,118,0.754918432534142,10,30,"Silicate"
8,"08",3,0,8,115,1.6904719212552,30,100,"Silicate"
8,"08",4,1.48,39.67,170,10.5064932310416,100,5000,"Silicate"
8,"09",1,0,1.81,122,0.390271140969691,0,10,"Silicate"
8,"09",2,0,3.26,178,0.721313894588727,10,30,"Silicate"
8,"09",3,0.2,11.08,420,2.32700553310646,30,100,"Silicate"
8,"09",4,0.8,37.56,344,8.19454235787746,100,5000,"Silicate"
8,"10",1,0,5.567,158,0.711652175543005,0,10,"Silicate"
8,"10",2,0,7.4645,271,1.13034579738321,10,30,"Silicate"
8,"10",3,0,12.08,604,2.65783561660168,30,100,"Silicate"
8,"10",4,0.51,38.04,532,8.39830919616047,100,5000,"Silicate"
8,"11",1,0.61,5.43,171,0.91609348462164,0,10,"Silicate"
8,"11",2,0.23,12.05,189,1.1632876755925,10,30,"Silicate"
8,"11",3,1.1025,13.84,156,2.51219984885833,30,100,"Silicate"
8,"11",4,2.84,37.52,414,8.45390461321811,100,5000,"Silicate"
8,"12",1,1.26,16.54,50,2.56842790001024,0,10,"Silicate"
8,"12",2,1.14,6.65,67,1.61994851697457,10,30,"Silicate"
8,"12",3,1.32,11.67,136,2.98161628025833,30,100,"Silicate"
8,"12",4,4.84,34.23,119,8.01893890376323,100,5000,"Silicate"
9,"04",1,0.05,5.439,38,1.349952364222,0,10,"Silicate"
9,"04",2,0.03,5.89,78,1.41961804240507,10,30,"Silicate"
9,"04",3,0,8.267,148,1.85100957921447,30,100,"Silicate"
9,"04",4,11.9375,11.9375,1,NA,100,5000,"Silicate"
9,"05",1,0.059,2.39,12,0.760766074975306,0,10,"Silicate"
9,"05",2,0.063,1.76,21,0.531812347185591,10,30,"Silicate"
9,"05",3,0.0385,7.0875,40,1.59241702094324,30,100,"Silicate"
9,"05",4,2.9465,9.1115,2,4.35931330601507,100,5000,"Silicate"
9,"09",1,0.29,0.4,2,0.0777817459305203,0,10,"Silicate"
9,"09",2,0.29,0.43,4,0.0704745817062199,10,30,"Silicate"
9,"09",3,0.32,4.56,10,1.65723196257427,30,100,"Silicate"
9,"10",1,0,2.8385,14,0.805085849630165,0,10,"Silicate"
9,"10",2,0,3.054,20,0.972213403514724,10,30,"Silicate"
9,"10",3,0.16,8.5495,44,1.92252101809332,30,100,"Silicate"
9,"10",4,3.926,9.315,4,2.39930192538719,100,5000,"Silicate"
9,"11",1,0.12,7.35,48,1.5517696309661,0,10,"Silicate"
9,"11",2,0.14,8.88,90,1.78074009082387,10,30,"Silicate"
9,"11",3,0.1,19.38,166,4.0369684875779,30,100,"Silicate"
9,"11",4,12.44,16.32,3,2.15369450015549,100,5000,"Silicate"
9,"12",1,0.95,5.27,37,1.34116249508149,0,10,"Silicate"
9,"12",2,0.556,5.04,54,1.28742473828997,10,30,"Silicate"
9,"12",3,0.4855,13.85,107,3.63262237442265,30,100,"Silicate"
